brand,title,price,source,market,keyword,scraped_date
KASTWAVE,"Soft Silky Faux Pashmina Shawl for Women, Reversible Paisley Pashmina Shawl Wrap Scarf with Fringes, Oversized Printed Scarf Cashmere Silky Shawl Wraps Evening Dress Blanket Front Cardigan Soft Wrap",35.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Soft Silky Reversible Paisley Pashmina Shawl Wrap Scarf w/Fringes,35.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SKY Cashmere,™ Oversized Pashmina Shawl for Women – Soft Two Tone Large Scarf Women Warm Lightweight Wrap and Stole for Wedding Evening Dress Bridesmaid Gifts for Women One Size,48.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Reversible Paisley Pashmina Shawl Wrap Women, Woven Soft Silky Vintage Jacquard Pashmina Rave Scarf with Fringe for Evening, Wedding",52.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SYOSI,"Reversible Geometric Print Pashmina Wrap, Women's Oversized Cashmere Feel Scarf & Blanket - Soft Winter Shawl for All Seasons, Gift",56.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
DANA XU,100% Pure Merino Wool Oversized Extra Large Cashmere Pashmina Warm Floral Scarf Shawl And Wrap Dupatta For Women,189.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Kashmiri Jamawar Antique Mughal Shawl, Jacquard Shawls, Stole, Wraps(Size: 101 X 203 CM), Red, Free Size",125.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
LBOYLOVE,"Women's Reversible Pashmina Shawl Wrap - Large Soft Scarf for All Seasons, Elegant Outerwear for Daily Wear, Parties & Travel, Ideal Holiday Gift for Her",65.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SKY Cashmere,Silky Soft Cashmere-Blend Pashmina Shawl for Women Scarf Cozy Tassel Elegant Winter scarf women Wrap Lightweight Breathable Layering Travel Accessory Shawl Gift for Women One Size,59.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
GERUNSI,womens Smfyr Classic,27.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Pashmina Scarf, Two-Tone Vintage Paisley Pashmina Scarf – Soft Lightweight Wrap & Shawl for Dresses, Weddings, Travel, All Seasons",39.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KOWVOWZ,"Pashmina Shawls Wraps for Women, Scarf Reversible Holiday Gifts Scarf Cashew Flower Winter Warm Big Scarfs, Winter Pashmina Shawls & Wraps for Extra Soft Women Shawls and Wrap for Evening Dresses",49.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
GERUNSI,womens Smfyr Classic,31.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
The Kashmir Emporium,"Lightweight Thick Soft Pashmina Scarfs, Cashmere Shawls and Wraps for Women's",39.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women's Faux Pashmina Wool Jamawar Shawl, Luxury Kashmiri Pashmina Shawls, Stoles and Wraps (Size: 40X80 Inches)",124.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
GERUNSI,womens Smfyr Classic,29.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
TERRIFI,"Winter Scarf Shawl Wraps for Women Warm Pashmina Soft Cashmere Feel, Holiday Gifts Scarf Winter Pashmina Shawls & Wraps for Extra Soft Cashmere Feel Throw, Evening Party Travel Dressing",56.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Jfadg,"Cashmere Feel Scarf for Women, Oversized Winter Pashmina Shawl Wrap, 2-Tone Soft Wool-Like Scarf for Evening, Wedding & Bridesmaid Gift (Khaki+Gray, 78""x25"")",42.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
EURKEA,"Women's Scarf Pashmina Silky Soft Shawls Wraps Stole for Evening, Wedding and Gift",102.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashtush,"WOMEN'S KASHMIRI SHAWL, WARM AND SOFT, FAUX PASHMINA DESIGN, TAUPE, Beige, 100x200",154.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
OSHIMA,"Womens Shawl, Cashmere Silk Scarf, Soft Ponchos, Two Tone Floral Roses Reversible Pashmina Scarf Shawl Wrap Stole for Women with Fringe",49.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Neelamvar,womens Thm Casual Style (pack of 1),38.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Women's Reversible Pashmina Shawl Wrap Scarfs for Women Pashmina Silky Shawl Wrap for Evening Dressing Blanket Open Front Poncho Cape,47.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Jfadg,"Soft Silky Faux Pashmina Shawl for Women, Reversible Paisley Oversized Wrap Scarf with Fringes, Elegant Evening & Winter Blanket Shawl",45.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Reversible Paisley Pashmina Rave Scarf – Exotic Indian Shawls and Wraps for Evening Dresses, Festivals, All Seasons",59.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Achillea,womens A-001 Classic,90.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Paisley Pashmina Shawl Wrap for Women, Reversible Vintage Jacquard Scarf with Fringe for Evening, Weddings, and Special Occasions",46.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SKY Cashmere,™ Reversible Oversized Pashmina Shawl for Women - Soft Two Tone Large Scarf Women Warm Double Sided Wrap Stole Evening Wedding Shawl Bridesmaid Gifts for Women One Size,110.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashtush,"Women's Kashmiri Shawl, Faux Pashmina Design",103.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Women's Winter Scarf - Warm Pashmina Shawls and Wraps for Evening Dress Winter Fashion Scarves Ladies Gifts,10.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Women Pashmina Shawl Wrap Scarf Reversible Holiday Gifts Scarf Winter Pashmina Shawls & Wraps for Extra Soft Cashmere Feel Throw,61.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Womens Pashmina Shawl Wraps Women's Scarf Pashmina Shawls and Wraps for Evening Dress Wedding Bridesmaid Gift Soft Large Scarves,35.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
LBOYLOVE,Womens Two Tone Silky Paisley Pashmina Shawl Wraps for Women Jacquard Pashminas Wrap Rave Scarf Soft Large Scarves,49.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Gulabkali Kashmiri Aari Embroidery Stole, Shawl, & Wrap, Luxury Pashmina Evening Wrap (Size: 28X80 Inches)",105.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Elegant Women's Cashmere Pashmina Shawls & Wraps - Soft Large Scarves for Fall & Winter, Perfect for Weddings, Evening Dress & Special Occasions",32.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Luxurious Cashmere Feel Scarf for Women – Large Winter Warm Pashmina Shawl & Wrap with Tassels, Reversible Tartan Plaid Blanket Stole, Elegant Gift for Ladies",34.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Rayyan,Imitate Cashmere Scarf for Women 80''*27'' Ladies Scarfs Shawls Pashmina and Wraps Thick Oversized Winter Scarf Solid Winter Color For Black,52.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Women's Pashmina Shawl Wrap Women Big Scarf Holiday Scarfs Pashmina Silky Shawl Wrap for Evening Dressing Blanket Open Front Poncho Cape - 180 * 65cm, One Size",47.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,Winter Scarf for Women Shawl Cashmere Feel Tassel Plaid Large Oversized Scarves Wraps Pashmina Shawls Ladies Feel Reversible Scarves for Evening Wedding Dress,11.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
,"Cashmere SKY Embroidered Pashmina Shawl Wrap - Extra Large 190x96cm, Soft Cashmere Wool Scarf, Luxurious Thick & Warm, Assorted Colors""",29.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SKY Cashmere,"™ Luxury Shawl for Women - Hand-Stitched Kashmiri Paisley Pashmina Style Wraps and Stole - Oversized Scarf for Women, Wedding Party Wear & Gifts",98.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
KASTWAVE,"Pashmina Shawl for Women, Reversible Paisley Pashmina Rave Scarf Shawl-Soft Silky pashmina Wraps for Women Evening Dresses -70 * 180cm",39.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SWI WITH LABEL,womens Mannequin Shawl,161.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashtush,"Women's Kashmiri Shawl, Faux Pashmina Shawl, Warm And Soft, Luxury Design",104.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women's Kashmiri Mughal Shawl, Jacquard Shawl| Evening Wraps for Women | Women Shawl Wrap Scarf Pashmina Gifts",121.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
SWI WITH LABEL,Men's Kashmiri Embroidered Wool Shawl,119.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Achillea,womens Achi-bp-001 Classic,101.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"Pure Silk Pashmina Stoles for Women 28 x 80, for Women Winter, Kashmiri for Women, Stole for Women, Scarf for Women, Brown and Beige",49.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Pure Silk Pashmina Stole for Women 28 x 80, Kashmiri Shawl for Winter, Scarf",49.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
PASKMLNA,womens Paisley Pashmina Pashmina Shawl,82.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,Women's Kaani Pashmina Wool Blend Kashmiri Stole | Evening Wraps for Women | Women Shawl Wrap Scarf Pashmina Gifts,187.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Gulbahar Kaani Wool Blend Kashmiri Shawl, Stole, Scarf, Luxury Pashmina Evening Wrap (Size 40X80 inches)",169.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
RIIQIICHY,womens Riiqiichy Pashmina Shawl,106.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Gulnaz Kaani Wool Blend Kashmiri Shawl, Stole, Scarf, Luxury Pashmina Evening Wrap (Size 40X80 inches)",167.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Zamour Kashmiri Indian Sozni Embroidery Pashmina Wool Shawl Scarf for Women,260.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Tweedle,"Ethnic Shawl/Stole for Women, Faux Pashmina, Kashmiri Kani Design Shawl for Winters, Large Size",97.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women Kashmiri Jamawar Wool Shawl, Jacquard Paisley Faux Pashmina, Casual Stylish Wraps, Maroon & Brown, 40W x 84L",103.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zingle,"Women's Kashmiri Warm Woolen Shawl, Printed Desgin, Reversable Shawl, Funda desgin, Pashmina Thread| Winter Wear|Handloom Desgin|",82.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Tweedle,Women’s Ruhani Kashmiri Kani Shawl | 40 x 80 inch | Pashmina Style Stole/Wrap for Ladies,190.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women Kashmiri Jamawar Wool Shawl, Jacquard Paisley Faux Pashmina, Casual Stylish Wraps, Black & Brown, 40W x 84L",100.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashtush,"Womens Kaani Shawl, Faux Pashmina, Woven Jacquard Design With Woven Kashmiri Paisleys, Soft And Warm Faux Pashmina",179.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women Embroidered Large Scarf Wrap in Faux Pashmina Wool, Indian Kashmiri Oversized Winter Scarves Wraps Stole Shawl",128.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Glory Max,womens Gm-solid Pash Pashmina Shawl,42.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
GFM,GFM® Cashmere Texture Pashmina Style Scarf Shawl for Autumn Winter (FRLSHL-AA),127.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Anmol Zari Kaani Border Fine Wool Shawl, Shawl, Scarf, Heritage Kashmiri Pashmina Stole, Evening Wrap (Size: 101 X 203 CM)",279.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women's Fine Wool Stole, Kashmiri Pashmina Feel Silk Embroidery, Shawl Wrap for Winters",146.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Nargis Kashmiri Aari Embroidery Stole, Shawl, & Wrap, Luxury Pashmina Evening Wrap (Size: 28X80 Inches)",121.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women's Kashmiri Fine Wool Stole, Pashmina Feel Silk Embroidery, Winter Wrap Shawls",188.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women Embroidered Large Scarf Wrap Faux Pashmina Wool, Indian Kashmiri Oversized Winter Scarves Wraps Stole Shawl",178.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women's Faux Pashmina Wool Jamawar Shawl, Luxury Kashmiri Pashmina Shawls, Stoles and Wraps (Size: 40X80 Inches)",117.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
PASHWRAP,PASHWRAP Cashmere Wrap Handwoven in Kashmir - Luxurious large Cashmere Scarf for Women Lightweight,574.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
QIUTIMIY,"Paisley Pashmina Shawl Wrap Women Reversible Vintage Jacquard Pashmina Rave Scarf with Fringe for Evening, Wedding",88.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Zewar Fine Wool Kaani Shawl, Authentic Kashmiri Luxury Pashmina Style Shawl, Stole, Medium Gents Lohi, Size (40x80 Inches)",221.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women's Chaman Reversible Fine Pashmina Wool Blend Stole, Shawl, Scarf, Heritage Kashmiri Pahsmina Stole, Evening Wrap (Size 28X80 inches)",113.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women's Fine Wool Stole, Kashmiri Pashmina Feel Silk Embroidery, Winter Wrap Shawl",131.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Gulpari Kaani Stole, Authentic Kashmiri Luxury Pashmina Style Shawl, Stole, (Size 28x80 Inches)",105.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Pure Wool Pashmina Check Stripe Design Shawl for Women 40 x 80, Shawl for Women Winter, Kashmiri Shawl for Women, Stole for Women, Scarf for Women",115.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Zamour Kashmiri Indian Sozni Embroidery Paper Mache Style Pashmina Wool Shawl Scarf for Women,180.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Mintt,Tweedle Women's Off-White/Cream Pashmina Pure Wool Kashmiri Embroidery Stole/Shawl/Wrap for Winters (28 x 80 - inches),129.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women Embroidered Large Scarf Wrap Faux Pashmina Wool, Indian Kashmiri Oversized Scarves Wraps Stole Shawl for Winter",127.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Kashmiri Aari Embroidery Shawl, Shawl, & Wrap, Luxury Pashmina Evening Wrap (Size: 71X203 CM) (AST03)",135.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Arvore,"Kashmiri Semi Pashmina Pure Wool Plain Men's Shawl, Warm and soft, (Size: 100 inch x 50 inch)",97.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Shal-é-Pashm,"Women's Kashmiri Woolen Shawl, Warm and soft, Faux Pashmina",116.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashtush,"Women's Kashmiri Shawl, Jacquard palla, Warm ande soft, Faux Pashmina Design (100 x 200 cm) (Navy Blue)",108.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Women 412 Fashion Scarf (pack of 1),180.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Kashmiri Shawl for Women, Pashmina Style Fine Kingri Embroidery Wool Wrap",163.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Silk Pashmina Wool Abstract Vibrant Kalamkari Design Shawl for Women 40 x 80, Shawl for Women Winter, Kashmiri Shawl for Women, Stole for Women, Scarf for Women",130.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,"Women Embroidered Large Scarf Wrap Faux Pashmina Wool, Indian Kashmiri Oversized Winter Scarves Wraps Stole Shawl",139.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Fine Wool Pashmina Kani Design Stoles for Women 28 x 80, Stole for Women, Shawl for Women Winter, Kashmiri Shawl for Women, Stole for Women, Scarf for Women",140.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Women 404-black Fashion Scarf (pack of 1),280.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Women 402 Fashion Scarf (pack of 1),181.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Tweedle,"Women’s Regalia Kashmiri Kani Shawl, Pashmina look, Zari weave, Silk Modal Shawl for Ladies, Size – 40 x 80 Inches",251.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
MANRA,"Women's Fineness Kaani Paisley Weave Kashmiri Woolen Shawl, Jamawar Design Warm and Soft, Faux Pashmina Shawls (GOLU KANI SHAWL 995) Fawn",154.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women's Jamawar Design Stylish Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina (80L x 40W)",97.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women Kashmiri Jamawar Wool Shawl, Jacquard Paisley Faux Pashmina, Casual Stylish Wraps",108.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Naaz Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 40x80)",622.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Fine Wool Kani Zari Pashmina Shawl for Women and Men, 40 x 80 Inches, Kashmiri Winter Stole, Scarf",180.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Fine Wool Pashmina Hand Embroidered Zari Stole for Women 30 x 80, Kashmiri Shawl for Women, Shawl for Women Winter, Stole for Women, Scarf for Women",160.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Ravaiyaa - Attitude is everything,"Women's Jamawar Design Stylish Shawl, Warm and Soft Winter Shawl, Kashmiri Wool Shawl Wraps, Faux Pashmina",97.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Zamour Kashmiri Embroidery Indian Paper Mache Pashmina Wool Shawl Stole Scarf for Women,196.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Fine Wool Pashmina Embroidered Shawls for Women 40 x 80, Shawl for Women Winter, Kashmiri Shawl for Women, Stole for Women, Scarf for Women",180.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Aafreen Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 40x80)",508.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Kashmiri Jamawar Woven Shawl, Kaani Jacquard Shawls, Stoles, Wraps, Luxury Pashmina Evening Wrap (Size 101X203 CM)",147.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Shal-é-Pashm,"Womens' Black Faux Kani Kashmiri Pashmina Shawl, black, free size",130.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Women 406 Fashion Scarf (pack of 1),493.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Rangdil 100% Pure Wool Fabric Kalamkari Embroidered Stole, Shawl and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina (Size 28x80 Inches)",308.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Naureen,"Women Faux Pashmina Kashmiri Jamawar Shawl, Warm and Soft, 40x80 inch",154.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,Kalamkari Embroidered Scarf Stole & Wrap 100% Pure Wool Woolmark Certified Fabric Base Women Scarf Wrap Shawl Pashmina Gifts Heritage Kashmiri Pashmina Size,413.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
New Koshur,"SAB-K Traditional Exclusive Semi Pashmina Shawl 36x80 Inches With Kashmiri Hand Embroidery In Tilla And Sozni, Red and Maroon, Striped Pattern",520.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Shaheen Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 40x80)",508.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
HANDTECHINDIA,HANDTECHINIDA Tibetan Woolen shawl for Meditation Yoga Travel Champagne Nursing Pashmina Kashmiri Plus size Prayer Shawl,477.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women’s Gulsheren100% Fine Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Kashmiri Pashmina Shawl, Heritage Luxury, Sustainable and Natural Fabric (Size 40x80)",1554.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Zehra Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 40x80)",508.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Zamour,Kashmiri Pashmina Style Fine Kingri Embroidery Woollen Shawls for Winter,215.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Zarmina Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 40x80)",508.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
,Inaayat Jahanara Pashmina Vertical Stripes Kashmiri Womens Indian Shawl,2215.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
Pashmoda,"Women Gulsher Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 45x90)",1185.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
BATIN,"Pure Pashmina Shawl with Sozni Hand Embroidery, Paper Mache Embroidery Shawl, Green Shawl, Kashmiri Shawl, 100cm * 200cm, green, Free Size",2051.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
